B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
2.847171896978287,2.8471718969784163,2.1223412195060143,2.034130342329251,44.25,46.4625,2478,True,1.05,-0.06328146268839197,-6.661206598778102,1.78600128722528,1.8301067258137909,ok,0.95,0.886718537311608
2.847171896978287,2.8471718969783573,2.1223412195060143,1.9479958881864068,44.25,48.675000000000004,2478,True,1.1,-0.12185510757297391,-12.826853428734095,1.78600128722528,1.8731739528851539,ok,0.95,0.828144892427026
2.281488168662909,2.281488168662909,1.5815944344925794,1.5815944344925794,42.083333333333336,42.083333333333336,2489,False,1.0,0.0,0.0,1.4906909514166191,1.4906909514166191,ok,0.5,0.5
2.281488168662909,2.2814881686631296,1.5815944344925794,1.5667246070727823,42.083333333333336,42.50416666666667,2489,True,1.01,-0.007308974281795666,-1.4617948563591332,1.4906909514166191,1.4981258651267386,ok,0.5,0.49269102571820433
2.281488168662909,2.281488168663098,1.5815944344925794,1.5519282122454339,42.083333333333336,42.925000000000004,2489,True,1.02,-0.014503304722011445,-2.900660944402289,1.4906909514166191,1.505524062540381,ok,0.5,0.48549669527798855
2.281488168662909,2.2814881686633828,1.5815944344925794,1.5079689800412515,42.083333333333336,44.18750000000001,2489,True,1.05,-0.0354283376122293,-7.08566752244586,1.4906909514166191,1.527503678642757,ok,0.5,0.4645716623877707
2.281488168662909,2.2814881686630195,1.5815944344925794,1.436076617860176,42.083333333333336,46.29166666666667,2489,True,1.1,-0.06827365391794038,-13.654730783588075,1.4906909514166191,1.5634498597329316,ok,0.5,0.4317263460820596
2.700358487425042,2.700358487425042,0.9310420105701362,0.9310420105701362,17.041666666666668,17.041666666666668,2549,False,1.0,0.0,0.0,2.234837482139974,2.234837482139974,ok,0.5,0.5
2.700358487425042,2.700358487425045,0.9310420105701362,0.9087492290649463,17.041666666666668,17.212083333333336,2549,True,1.01,-0.014607788793555398,-2.9215577587110797,2.234837482139974,2.245983872892572,ok,0.5,0.4853922112064446
2.700358487425042,2.7003584874252513,0.9310420105701362,0.8865665373886359,17.041666666666668,17.3825,2549,True,1.02,-0.02898502972106143,-5.797005944212286,2.234837482139974,2.2570752187309333,ok,0.5,0.47101497027893857
